id,symbol,headline,summary,date_time
342,AAPL,"Stocks Don't 'Always Go Up,' and This Time Is No Different","Corrections occur at various points to remedy valuation excesses and that's what we are seeing now.
",9/9/2020 9:45
343,AAPL,US STOCKS-Nasdaq set to bounce as tech stocks stabilize after rout,"Wall Street's main indexes were on track to open higher on Wednesday, as technology-focused companies climbed following three sessions of intense selling that sent the Nasdaq Composite index lower by 10%.  Tesla Inc's shares climbed 6.3% in premarket trading after shedding about a fifth of their value in the previous session, following its surprise exclusion from the S&P 500.  Apple Inc, Salesforce.com Inc and Microsoft Corp, which have borne the brunt of the tech rout, led gains among the Dow Jones Industrials' 30 components.
",9/9/2020 9:04
344,AAPL,3 Wildly Popular Robinhood Stocks to Buy Now,"Buying shares of popular companies with strong growth prospects has always been a favorite tactic of market participants.  Now investors can do so with next to zero commission while utilizing a smart user interface such as the Robinhood App.  The second quarter of 2020 was another quarter of record earnings for tech giant Apple (NASDAQ: AAPL).
",9/9/2020 8:03
345,AAPL,US STOCKS-Futures bounce after tech rout sends Nasdaq into correction,"U.S. stock index futures jumped on Wednesday following a brutal sell-off in heavyweight technology stocks that sent the Nasdaq Composite index into correction territory in just three sessions.  Tesla Inc climbed 4.4% in premarket trading after shedding about $80 billion of its market capitalization in the previous session following its surprise exclusion from the S&P 500.  Apple Inc, Salesforce.com Inc and Microsoft Corp, which have borne the brunt of the tech rout, led gains among the Dow Jones Industrials' 30 components.
",9/9/2020 7:38
346,AAPL,1 FAANG Stock to Buy Right Now and 1 to Avoid,"Among Facebook, Amazon, Apple, Netflix, and Google (now part of Alphabet), one is a screaming buy, while another is entirely avoidable.
",9/9/2020 7:21
347,AAPL,3 Stay-at-Home Tech Stocks to Buy Right Now,"These companies are helping businesses, hiring workers, and making it just a little easier to spend more time at home.
",9/9/2020 6:11
348,AAPL,2 Healthcare Stocks That Are Better Value Buys Than Apple,"The tech-heavy Nasdaq Composite is up by 26.1% year to date, compared with gains of 6.1% for the S&P 500; meanwhile, the Dow Jones is down by 1.6% over the same period.  Tech titan Apple (NASDAQ: AAPL) has been riding this wave, and shares of the iPhone maker are up by 54% since the year started.  For those looking for better value propositions, here are two stocks that are worth buying: Bristol Myers Squibb (NYSE: BMY) and Gilead Sciences (NASDAQ: GILD).
",9/9/2020 5:21
349,AAPL,PRESS DIGEST -Wall Street Journal - Sept 9,"Sept 9 (Reuters) - The following are the top stories in the Wall Street Journal. Reuters has not verified these stories and does not vouch for their accuracy.
",9/9/2020 1:40
350,AAPL,"Apple Countersues ""Fortnite"" Creator Epic Games","The epic battle between Apple (NASDAQ: AAPL) and Epic Games over the latter's Fortnite is getting more intense.  On Tuesday, it was revealed that the tech giant has sued the video game developer for breach of contract and on other counts, responding in kind to legal actions Epic Games brought against it previously.  The dispute between the two companies centers around the 30% fee Apple charges most developers for sales of paid apps and in-app extras.
",9/8/2020 22:59
351,AAPL,PRESS DIGEST- Financial Times - Sept. 9,"Sept 9 (Reuters) - The following are the top stories in the Financial Times. Reuters has not verified these stories and does not vouch for their accuracy.
",9/8/2020 19:57
352,AAPL,Go Ahead and Call Warren Buffett a Snowflake,"(Bloomberg Opinion) -- As investors fret over whether high-flying technology stocks have gotten too frothy, the recent volatility isn’t scaring away Warren Buffett’s Berkshire Hathaway Inc. — at least not when it comes to getting in on the ground floor of what may be one of the year’s most sought-after tech IPOs. Yes, you read that correctly.Snowflake Inc., a fast-growing cloud-software and data-warehousing company, filed an amended offering prospectus Tuesday that revealed Berkshire will buy roughly $250 million of Snowflake shares at its IPO price and an additional 4 million shares from another stockholder. The two transactions add up to a roughly $600 million overall stake in the company if it goes public at the assumed price of $80 pe...
",9/8/2020 18:53
353,AAPL,Warren Buffett and Salesforce Will Invest in Snowflake's IPO,"Cloud data management company Snowflake revealed in a regulatory filing today that Berkshire Hathaway (NYSE: BRK.A) (NYSE: BRK.B) and salesforce.com (NYSE: CRM) would each make a $250 million investment in the company using a concurrent private placement in conjunction with its initial public offering (IPO).
",9/8/2020 18:26
354,AAPL,Apple fires back in Fortnite App Store battle,"The tech giant said its dispute with the firm behind the game was a &quot;basic disagreement over money&quot;.
",9/8/2020 17:30
355,AAPL,"Dow Jones Futures: Stock Market Sell-Off Worsens, As Apple, Microsoft, Tesla Dive; Slack Plunges 15% On Earnings","Dow Jones futures were in focus late Tuesday after the stock market sell-off. Apple and Tesla dived, while Nikola soared 53%.
",9/8/2020 16:58
356,AAPL,Here's How Cirrus Logic Shares Fell 11.6% in August,"The designer of audio chips and power controllers used in iPhones started out strong but stumbled over a related speed bump.
",9/8/2020 16:51
357,AAPL,"US STOCKS-Stocks end lower as tech swoon persists, Tesla in historic drop","U.S. stocks closed lower for a third straight session on Tuesday as heavyweight technology names extended their sell-off to send the Nasdaq into correction territory, while Tesla suffered its biggest daily percentage drop after the stock was passed over for inclusion in the S&P 500.  Reports on Friday that SoftBank made significant option purchases during the run-up in U.S. stocks added to investor nervousness.  The Dow Jones Industrial Average fell 632.42 points, or 2.25%, to 27,500.89, the S&P 500 lost 95.12 points, or 2.78%, to 3,331.84 and the Nasdaq Composite dropped 465.44 points, or 4.11%, to 10,847.69.
",9/8/2020 16:29
358,AAPL,Apple Inc. stock underperforms Tuesday when compared to competitors,"COMPANY CLOSE UPDATES  Terrence Horan Shares of Apple Inc. AAPL shed 6.73% to $112.82 Tuesday, on what proved to be an all-around poor trading session for the stock market, with the NASDAQ Composite Index COMP falling 4.
",9/8/2020 16:25
359,AAPL,"US STOCKS-Stocks end lower as tech swoon persists, Tesla tumbles","U.S. stocks closed lower for a third straight session on Tuesday as heavyweight technology names extended their sell-off, while Tesla suffered its biggest daily percentage drop after the stock was passed over for inclusion in the S&P 500.  Each of the 11 major S&P sectors were lower, led by declines in technology and energy.  Reports on Friday that SoftBank made significant option purchases during the run-up in U.S. stocks added to investor nervousness.
",9/8/2020 16:00
360,AAPL,Apple countersues Epic Games for breach of contract,"“Although Epic portrays itself as a modern corporate Robin Hood, in reality it is a multibillion-dollar enterprise that simply wants to pay nothing for the tremendous value it derives from the App Store,” Apple said in a filing Tuesday.
",9/8/2020 15:43
361,AAPL,"Dow's nearly 525-point drop led by losses for Apple Inc., Boeing shares","DOW UPDATE Dragged down by declines for shares of Apple Inc. and Boeing, the Dow Jones Industrial Average is seeing a selloff Tuesday afternoon. Shares of Apple Inc. (AAPL) and Boeing (BA) have contributed to the index&apos;s intraday decline, as the Dow (DJIA) was most recently trading 520 points lower (-1.
",9/8/2020 15:22
362,AAPL,Apple Asks Court to Stop Epic’s ‘Unlawful’ Payment System,"(Bloomberg) -- Apple Inc. asked a court to stop Epic Games Inc. from using the game maker’s payment system in existing copies of Fortnite.Epic’s payment system circumvented the Apple App Store, so the iPhone maker didn’t get a cut of purchases inside of Fortnite. Apple stopped new users from downloading Fortnite on its platform in August, but existing copies of Fortnite can still use Epic’s system. Apple is seeking monetary damages to compensate for its loss of fees. For more articles like this, please visit us at bloomberg.comSubscribe now to stay ahead with the most trusted business news source.©2020 Bloomberg L.P.
",9/8/2020 15:03
363,AAPL,Apple seeks damages from 'Fortnite' creator in App Store dispute,"Apple and Epic have been in a legal battle since August, when the maker of the popular game launched its own in-app payment system to circumvent what it called Apple's monopolistic practices.  Apple's App Store requires developers to use Apple's payment system and pay a 30% commission.
",9/8/2020 15:01
364,AAPL,"US STOCKS-Stocks fall as tech remains under pressure, Tesla tumbles","U.S. stocks dropped for a third straight session on Tuesday as a sell-off in high-flying technology names continued from the prior week, while Tesla was poised for its worst day in nearly six months after the stock was passed over for inclusion in the S&P 500.  Ten of the 11 major S&P sectors were lower, with only the defensive utilities group edging higher.  News on Friday that SoftBank made significant option purchases during the run-up in U.S. stocks added to investor nervousness.
",9/8/2020 14:44
